Transmission Link,Transmission Link from AC_01 to AP_AC_02,Transmission Link from AC_02 to MIN_AC_03,Transmission Link from AC_03 to AP_AC_04,Transmission Link from AC_04 to AP_AC_050,Transmission Link from AC_04 to REST_MPL_AC_050,Transmission Link from AC_05 to AP_AC_051,Transmission Link from AC_05 to REST_MPL_AC_051,Transmission Link from AC_06 to ET_AC_06,Transmission Link from AC_07 to AP_AC_052,Transmission Link from AC_08 to AP_AC_07,Transmission Link from AC_08 to ET_AC_07,Transmission Link from AC_09 to AP_AC_08,Transmission Link from AC_09 to ET_AC_08,Transmission Link from AC_09 to REST_MPL_AC_08,Transmission Link from AC_10 to AP_AC_09,Transmission Link from AC_10 to ET_AC_09,Transmission Link from AC_10 to REST_MPL_AC_09,Transmission Link from AC_11 to AP_AC_10,Transmission Link from AC_11 to ET_AC_10,Transmission Link from AC_11 to IND_AC_10,Transmission Link from AC_12 to AP_AC_14,Transmission Link from AC_12 to ET_AC_14,Transmission Link from AC_13 to AP_AC_15,Transmission Link from AC_13 to ET_AC_15,Transmission Link from AC_14 to AP_AC_16,Transmission Link from AC_14 to ET_AC_16,Transmission Link from AC_15 to AP_AC_17,Transmission Link from AC_15 to ET_AC_17,Transmission Link from AC_16 to AP_AC_27,Transmission Link from AC_16 to ET_AC_27,Transmission Link from AC_17 to AP_AC_28,Transmission Link from AC_17 to ET_AC_28,Transmission Link from EMB_CORRALES to EMB_CORRALES_CHOAPA1,Transmission Link from EMB_CORRALES to EMB_CORRALES_CHOAPA2,Transmission Link from EMB_CORRALES to EMB_CORRALES_EVAP,Transmission Link from EMB_CORRALES to RQ_EMB,Transmission Link from NOZR_CL050FRU to NOZR_CL050FRU,Transmission Link from NOZR_CL13ANU to NOZR_CL13ANU,Transmission Link from NOZR_CL13FRU to NOZR_CL13FRU,Transmission Link from Withdrawal Node 1 to ET_AN_10,Transmission Link from Withdrawal Node 10 to NOZR_CL_23,Transmission Link from Withdrawal Node 11 to ZR_Molino de Tranquilla_ANU,Transmission Link from Withdrawal Node 12 to NOZR_CL_24,Transmission Link from Withdrawal Node 13 to ZR_Araya_FRU,Transmission Link from Withdrawal Node 14 to ZR_Araya_ANU,Transmission Link from Withdrawal Node 15 to ZR_Silvano_FRU,Transmission Link from Withdrawal Node 16 to ZR_Silvano_ANU,Transmission Link from Withdrawal Node 17 to ZR_El Pavo_FRU,Transmission Link from Withdrawal Node 18 to ZR_El Pavo_ANU,Transmission Link from Withdrawal Node 19 to ZR_Barraco Grande_FRU,Transmission Link from Withdrawal Node 2 to NOZR_AN_10,Transmission Link from Withdrawal Node 20 to ZR_Barraco Grande_ANU,Transmission Link from Withdrawal Node 21 to ZR_Molino de Los Ranchos_FRU,Transmission Link from Withdrawal Node 22 to ZR_Molino de Los Ranchos_ANU,Transmission Link from Withdrawal Node 23 to ZR_Aguas Claras de Chillepin_FRU,Transmission Link from Withdrawal Node 24 to ZR_Aguas Claras de Chillepin_ANU,Transmission Link from Withdrawal Node 25 to ZR_Rodadero_FRU,Transmission Link from Withdrawal Node 26 to ZR_Rodadero_ANU,Transmission Link from Withdrawal Node 27 to ZR_El Sauco_FRU,Transmission Link from Withdrawal Node 28 to ZR_El Sauco_ANU,Transmission Link from Withdrawal Node 29 to ZR_Breas_FRU,Transmission Link from Withdrawal Node 3 to AP_AN_10,Transmission Link from Withdrawal Node 30 to ZR_Breas_ANU,Transmission Link from Withdrawal Node 31 to ZR_Molino de Quelen_FRU,Transmission Link from Withdrawal Node 32 to ZR_Molino de Quelen_ANU,Transmission Link from Withdrawal Node 33 to ZR_Barraco Chico_FRU,Transmission Link from Withdrawal Node 34 to ZR_Barraco Chico_ANU,Transmission Link from Withdrawal Node 35 to ZR_Panguesillo Uno_FRU,Transmission Link from Withdrawal Node 36 to ZR_Panguesillo Uno_ANU,Transmission Link from Withdrawal Node 37 to ZR_Higueral_FRU,Transmission Link from Withdrawal Node 38 to ZR_Higueral_ANU,Transmission Link from Withdrawal Node 39 to ZR_Panguesillo Dos_FRU,Transmission Link from Withdrawal Node 4 to ZR_Batuco_FRU,Transmission Link from Withdrawal Node 40 to ZR_Panguesillo Dos_ANU,Transmission Link from Withdrawal Node 41 to ZR_El Pardo_FRU,Transmission Link from Withdrawal Node 42 to ZR_El Pardo_ANU,Transmission Link from Withdrawal Node 43 to ZR_El Quene_FRU,Transmission Link from Withdrawal Node 44 to ZR_El Quene_ANU,Transmission Link from Withdrawal Node 45 to ZR_Poblacion_FRU,Transmission Link from Withdrawal Node 46 to ZR_Poblacion_ANU,Transmission Link from Withdrawal Node 47 to ZR_Aguas Claras de Salamanca_FRU,Transmission Link from Withdrawal Node 48 to ZR_Aguas Claras de Salamanca_ANU,Transmission Link from Withdrawal Node 49 to ZR_Buzeta_FRU,Transmission Link from Withdrawal Node 5 to NOZR_CL_14,Transmission Link from Withdrawal Node 50 to ZR_Buzeta_ANU,Transmission Link from Withdrawal Node 51 to ZR_Carachas_FRU,Transmission Link from Withdrawal Node 52 to ZR_Carachas_ANU,Transmission Link from Withdrawal Node 53 to ZR_El Boldo_FRU,Transmission Link from Withdrawal Node 54 to ZR_El Boldo_ANU,Transmission Link from Withdrawal Node 55 to ZR_Las Viudas_FRU,Transmission Link from Withdrawal Node 56 to ZR_Las Viudas_ANU,Transmission Link from Withdrawal Node 57 to ZR_Tahuincano_FRU,Transmission Link from Withdrawal Node 58 to ZR_Tahuincano_ANU,Transmission Link from Withdrawal Node 59 to ZR_Camisas o Batito_FRU,Transmission Link from Withdrawal Node 6 to ZR_Batuco_ANU,Transmission Link from Withdrawal Node 60 to ZR_Camisas o Batito_ANU,Transmission Link from Withdrawal Node 61 to ZR_El Jote_FRU,Transmission Link from Withdrawal Node 62 to ZR_El Jote_ANU,Transmission Link from Withdrawal Node 63 to ZR_Los Loros_FRU,Transmission Link from Withdrawal Node 64 to ZR_Los Loros_ANU,Transmission Link from Withdrawal Node 65 to ZR_Molino de Peralillo_FRU,Transmission Link from Withdrawal Node 66 to ZR_Molino de Peralillo_ANU,Transmission Link from Withdrawal Node 67 to ZR_Pintacura Alto_FRU,Transmission Link from Withdrawal Node 68 to ZR_Pintacura Alto_ANU,Transmission Link from Withdrawal Node 69 to ZR_Molino de Choap_FRU,Transmission Link from Withdrawal Node 7 to ZR_Pangue o Inquilino_FRU,Transmission Link from Withdrawal Node 70 to ZR_Molino de Choap_ANU,Transmission Link from Withdrawal Node 71 to ZR_Pintacura Bajo_FRU,Transmission Link from Withdrawal Node 72 to ZR_Pintacura Bajo_ANU,Transmission Link from Withdrawal Node 73 to ZR_Cuyuntagua Sur_FRU,Transmission Link from Withdrawal Node 74 to ZR_Cuyuntagua Sur_ANU,Transmission Link from Withdrawal Node 75 to ZR_Cuyuntagua Norte_FRU,Transmission Link from Withdrawal Node 76 to ZR_Cuyuntagua Norte_ANU,Transmission Link from Withdrawal Node 77 to ZR_Dona Juana_FRU,Transmission Link from Withdrawal Node 78 to ZR_Dona Juana_ANU,Transmission Link from Withdrawal Node 79 to ZR_San Pedro_FRU,Transmission Link from Withdrawal Node 8 to ZR_Pangue o Inquilino_ANU,Transmission Link from Withdrawal Node 80 to ZR_San Pedro_ANU,Transmission Link from Withdrawal Node 81 to ZR_San Francisco_FRU,Transmission Link from Withdrawal Node 82 to ZR_San Francisco_ANU,Transmission Link from Withdrawal Node 83 to ZR_Mincha Sur Arriba_FRU,Transmission Link from Withdrawal Node 84 to ZR_Mincha Sur Arriba_ANU,Transmission Link from Withdrawal Node 85 to ZR_Matriz de Mincha_FRU,Transmission Link from Withdrawal Node 86 to ZR_Matriz de Mincha_ANU,Transmission Link from Withdrawal Node 88 to ZR_Los Rulos_ANU,Transmission Link from Withdrawal Node 89 to ZR_Millahue Uno_FRU,Transmission Link from Withdrawal Node 9 to ZR_Molino de Tranquilla_FRU,Transmission Link from Withdrawal Node 90 to ZR_Millahue Uno_ANU,Transmission Link from Withdrawal Node 91 to ZR_San Antonio_FRU,Transmission Link from Withdrawal Node 92 to ZR_San Antonio_ANU,Transmission Link from Withdrawal Node 93 to ZR_Millahue Dos_FRU,Transmission Link from Withdrawal Node 94 to ZR_Millahue Dos_ANU,Transmission Link from Withdrawal Node 96 to ZR_Salinero_ANU
abr-89,0.000507,0.133,0.001014,0.003042,0,0.001014,0,0.007098,0.001,0.001014,0.004056,0.0247446,0.004056,0,0.0001014,0.009126,0,0,0.007098,0.002535,0.0028392,0.016224,0.001,0.01521,0.002028,0.036504,0.001014,0.027378,0.002028,0.004056,0.002028,0.013182,0,0,0,0,0,0.0175024,0.00164198,0,0,0,0,0,0,0,0,0,0.0170261,0,0,0.081732,0,0.0356009,0,0.0115595,0,0,0,0.049311,0,0,0.113802,0,0.0116168,0,0.00426763,0,0.0507539,0,0.0435189,0,0,0.0154985,0,0.0396271,0,0.0118863,0,0.0196643,0,0.000729808,0,0,0.335529,0,0.0646104,0,0.113625,0,0.0382265,0,0.0364106,0,0,0.00315464,0,0.0159466,0,0.00252851,0,0.0204418,0,0.108339,0,0,0.00226887,0,0.0199283,0,7.13E-05,0,0.000708205,0,0.00113215,0,0,0.000895159,0,0.000691079,0,0.00198888,0,0.00192766,0.000151136,0,0,0.0698669,0,0.00124227,0,0.0393519,0.00108603
may-89,0.000490645,0.130512,0.00098129,0.00294387,0,0.00098129,0,0.00490645,0.00098129,0.00098129,0.00294387,0.0239464,0.00294387,0,0.000098129,0.00686903,0,0,0.00490645,0.00245323,0.00274761,0.0117755,0.001,0.0107942,0.00196258,0.0274761,0.00098129,0.0206071,0.00196258,0.00294387,0.00196258,0.0098129,0,0,0,0,0,0.00510824,0,0.00599677,0.01,0,0.008,0,0,0,0.0284592,0,0,0,0.0392516,0,0,0,0,0,0,0,0,0,0,0.0098129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165024,0
jun-89,0.000507,0.133,0.001014,0.003042,0,0.001014,0,0.004056,0.001,0.001014,0.002028,0.0247446,0.002028,0,0.0001014,0.00507,0,0,0.004056,0.002535,0.0028392,0.009126,0.001,0.009126,0.002028,0.021294,0.001014,0.016224,0.002028,0.002028,0.002028,0.008112,0,0,0,0,0,0.010557,0.000235301,0,0,0,0,0,0,0,0.0954766,0,0.0032901,0,0,0.0247739,0,0.00646503,0,0.00221218,0,0,0,0.0104781,0,0,0.0346977,0,0.00210963,0,0.000852401,0,0.0104559,0,0.0116072,0,0,0.0030457,0,0.00986274,0,0.00337972,0,0.00577299,0,0.000226449,0,0.00507,0.122443,0,0.0226483,0,0.0415201,0,0.0102951,0,0.01208,0,0,0.000539906,0,0.00396738,0,0.000602223,0,0.00553542,0,0.0316418,0,0,0.00075922,0,0.00257414,0,4.09E-05,0,0.000406562,0,0.00069307,0,0,0.000517086,0,0.000437213,0,0.00153686,0,0.00158055,0.000120134,0,0,0.0402845,0,0.001083,0,0.0249228,0.000666156
jul-89,0.000490645,0.130512,0.00098129,0.00294387,0,0.00098129,0,0.00392516,0.00098129,0.00098129,0.00196258,0.0239464,0.00196258,0,0.000098129,0.00490645,0,0,0.00392516,0.00245323,0.00274761,0.00883161,0.001,0.00883161,0.00196258,0.0206071,0.00098129,0.0157006,0.00196258,0.00196258,0.00196258,0.00785032,0,0,0,0,0,0,0,0.00436129,0.01,0,0.008,0,0,0,0,0,0,0,0.0392516,0,0,0,0,0,0,0,0,0,0,0.0098129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ago-89,0.000490645,0.130512,0.00098129,0.00294387,0,0.00098129,0,0.00392516,0.00098129,0.00098129,0.00196258,0.0239464,0.00196258,0,0.000098129,0.00588774,0,0,0.00392516,0.00245323,0.00274761,0.0098129,0.001,0.00883161,0.00196258,0.0225697,0.00098129,0.0166819,0.00196258,0.00196258,0.00196258,0.00785032,0,0,0,0,0,0,0,0.00490645,0.01,0,0.008,0,0,0,0,0,0,0,0.0392516,0,0,0,0,0,0,0,0,0,0,0.0098129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sept-89,0.000507,0.133,0.001014,0.003042,0,0.001014,0,0.007098,0.001,0.001014,0.004056,0.0247446,0.004056,0,0.0001014,0.009126,0,0,0.007098,0.002535,0.0028392,0.01521,0.001,0.014196,0.002028,0.034476,0.001014,0.026364,0.002028,0.003042,0.002028,0.012168,0,0,0,0,0.014999,0.0161133,0.00232613,0,0.01,0,0,0,0,0,0,0,0.0133832,0,0,0.0694094,0,0.0295526,0,0.00789607,0,0,0,0.0391987,0,0,0.0886169,0,0.00767862,0,0.00330823,0,0.0384707,0,0.0480032,0,0,0.0132757,0,0.0437726,0,0.0155438,0,0.0272532,0,0.00108966,0,0.00507,0.30952,0,0.07004,0,0.105277,0,0.0374692,0,0.0535777,0,0,0.00178392,0,0.0182468,0,0.00243783,0,0.0215814,0,0.0848707,0,0,0.00357455,0,0.0140886,0,0.000239885,0,0.00238232,0,0.00398518,0,0,0.00285521,0,0.00268252,0,0.00859739,0,0.00936344,0.000737078,0,0,0.0971209,0,0.00605845,0,0.038696,0.00183224
oct-89,0.000490645,0.130512,0.00098129,0.00294387,0,0.00098129,0,0.00883161,0.00098129,0.00098129,0.00490645,0.0239464,0.00490645,0,0.000098129,0.0127568,0,0,0.00883161,0.00245323,0.00274761,0.0215884,0.001,0.0196258,0.00196258,0.0471019,0.00098129,0.0363077,0.00196258,0.00490645,0.00196258,0.0166819,0,0,0,0,0.0270556,0,0,0,0,0.071815,0,0,0.0486204,0,0.296015,0,0.0280978,0,0,0.132113,0,0.0595688,0,0.017712,0,0.0791784,0,0.0834663,0,0,0.161081,0,0.0172849,0,0.00714667,0,0.086304,0,0.0949456,0,0,0.02746,0,0.0887186,0,0.0312025,0,0.055289,0,0.0021749,0,0,0.558318,0,0.13527,0,0.187976,0,0.0739226,0,0.105165,0,0.0383098,0,0,0,0,0.0060205,0,0.0452252,0,0.138888,0,0,0.00720066,0,0.0229492,0,0.000442133,0,0.00439087,0,0.00727365,0,0.0574263,0.00513535,0,0.00472191,0,0.0156218,0,0.0170137,0.0013393,0,0,0.159366,0,0.0110084,0,0.0564889,0.00315125
nov-89,0.000507,0.133,0.001014,0.003042,0,0.001014,0,0.011154,0.001,0.001014,0.006084,0.0247446,0.006084,0,0.0001014,0.01521,0,0,0.011154,0.002535,0.0028392,0.026364,0.001,0.024336,0.002028,0.058812,0.001014,0.044616,0.002028,0.006084,0.002028,0.021294,0,0,0,0,0.0337134,0,0,0,0,0.125472,0,0,0.0838131,0,0.44329,0,0.0493888,0,0,0.211213,0,0.0990566,0,0.0323777,0,0.147093,0,0.147102,0,0,0.265021,0,0.0306889,0,0.0125618,0,0.158799,0,0.169077,0,0,0.0372,0,0.13939,0,0.0538333,0,0.102757,0,0.00413627,0,0,0.889282,0,0.246909,0,0.296467,0,0.131811,0,0.19474,0,0.0559786,0,0,0,0,0.0105269,0,0.0771507,0,0.23431,0,0,0.012111,0,0.0449053,0,0.000828009,0,0.00837817,0,0.0073,0,0.102969,0.00970142,0,0.00907571,0,0.0290874,0,0.0317216,0.00249374,0,0,0.2336,0,0.0147,0,0.0701775,0.00540059
dic-89,0.000490645,0.130512,0.00098129,0.00294387,0,0.00098129,0,0.0147194,0.00098129,0.00098129,0.00785032,0.0239464,0.00785032,0,0.000098129,0.0196258,0,0,0.0147194,0.00245323,0.00274761,0.0333639,0.001,0.0314013,0.00196258,0.0755594,0.00098129,0.0569148,0.00196258,0.00686903,0.00196258,0.0264948,0,0,0,0,0.0429706,0,0,0,0,0.157789,0,0,0.108267,0,0.492662,0,0.062288,0,0,0.260192,0,0.127123,0,0.0407945,0,0.183733,0,0.183031,0,0,0.325728,0,0.0390467,0,0.0156386,0,0.197377,0,0.202395,0,0,0.0372,0,0.13939,0,0.0627,0,0.122593,0,0.00480506,0,0,1.06271,0,0.289051,0,0.3048,0,0.158139,0,0.229176,0,0.0559786,0,0,0,0,0.0130325,0,0.0937531,0,0.289123,0,0,0.0145322,0,0.0575552,0,0.000959923,0,0.0095588,0,0.0073,0,0.127071,0.010986,0,0.0102795,0,0.0337115,0,0.0359839,0.0028245,0,0,0.2336,0,0.0147,0,0.0894937,0.00614527
ene-90,0.000490645,0.130512,0.00098129,0.00294387,0,0.00098129,0,0.0157006,0.00098129,0.00098129,0.00883161,0.0239464,0.00883161,0,0.000098129,0.0206071,0,0,0.0157006,0.00245323,0.00274761,0.0343452,0.001,0.0323826,0.00196258,0.0775219,0.00098129,0.0588774,0.00196258,0.00785032,0.00196258,0.0274761,0,0,0,0,0.0442969,0,0,0,0,0.157458,0,0,0.1081,0,0.492662,0,0.0615726,0,0,0.258191,0,0.125903,0,0.0404959,0,0.179175,0,0.178855,0,0,0.33039,0,0.0387465,0,0.015362,0,0.191988,0,0.190777,0,0,0.0372,0,0.13939,0,0.0602816,0,0.113517,0,0.00435019,0,0,1.05028,0,0.262225,0,0.3048,0,0.148593,0,0.207855,0,0.0559786,0,0,0,0,0.0124452,0,0.0891811,0,0.291915,0,0,0.0134535,0,0.0568542,0,0.000834744,0,0.00828993,0,0.0073,0,0.122929,0.00958478,0,0.00891492,0,0.0291892,0,0.0315788,0.00250653,0,0,0.2336,0,0.0147,0,0.0926673,0.00545711
