fecha,q (m3/s)
2000-01-01,0.0
2000-02-01,0.0
2000-03-01,0.0
2000-04-01,0.0
2000-05-01,0.0128110760346203
2000-06-01,0.1651322240103011
2000-07-01,0.0128110760346203
2000-08-01,0.0
2000-09-01,0.0529524476097641
2000-10-01,0.0
2000-11-01,0.0
2000-12-01,0.0
2001-01-01,0.0
2001-02-01,0.0
2001-03-01,0.0
2001-04-01,0.0
2001-05-01,0.0181694241849817
2001-06-01,0.0
2001-07-01,0.2391214780599224
2001-08-01,0.0310076999564059
2001-09-01,0.013238111902441
2001-10-01,2.719973680386379e-05
2001-11-01,0.0
2001-12-01,0.0
2002-01-01,0.0
2002-02-01,0.0
2002-03-01,0.0
2002-04-01,0.013238111902441
2002-05-01,0.080728818833871
2002-06-01,0.1186609479149606
2002-07-01,0.4157648444863139
2002-08-01,0.038433228103861
2002-09-01,0.0
2002-10-01,0.0
2002-11-01,0.0
2002-12-01,0.0
2003-01-01,0.0
2003-02-01,0.0
2003-03-01,0.0
2003-04-01,0.0
2003-05-01,0.038433228103861
2003-06-01,0.013238111902441
2003-07-01,0.0128110760346203
2003-08-01,0.0
2003-09-01,0.0
2003-10-01,0.0
2003-11-01,0.0
2003-12-01,0.0
2004-01-01,0.0
2004-02-01,0.0
2004-03-01,0.0
2004-04-01,0.0154866234782272
2004-05-01,0.0
2004-06-01,0.013238111902441
2004-07-01,0.0416155973099132
2004-08-01,0.038433228103861
2004-09-01,0.0
2004-10-01,0.0
2004-11-01,0.013238111902441
2004-12-01,0.0
2005-01-01,0.0
2005-02-01,0.0
2005-03-01,0.0
2005-04-01,0.0
2005-05-01,0.0128382757714242
2005-06-01,0.013238111902441
2005-07-01,0.0
2005-08-01,0.038433228103861
2005-09-01,0.013238111902441
2005-10-01,0.0128110760346203
2005-11-01,0.0
2005-12-01,0.0
2006-01-01,0.0
2006-02-01,0.0
2006-03-01,0.0
2006-04-01,0.0
2006-05-01,0.0
2006-06-01,0.0265043301995794
2006-07-01,0.0512443041384814
2006-08-01,0.0
2006-09-01,0.0
2006-10-01,0.025567752595633
2006-11-01,0.0
2006-12-01,0.0
2007-01-01,0.0
2007-02-01,0.0
2007-03-01,0.0
2007-04-01,0.0
2007-05-01,0.0
2007-06-01,0.0397143357073231
2007-07-01,0.0
2007-08-01,0.0128110760346203
2007-09-01,0.0
2007-10-01,0.0
2007-11-01,0.0
2007-12-01,0.0
2008-01-01,0.0
2008-02-01,0.0
2008-03-01,0.0
2008-04-01,0.0
2008-05-01,0.0128110760346203
2008-06-01,0.026476223804882
2008-07-01,0.0256221520692407
2008-08-01,0.061797802018381
2008-09-01,0.0
2008-10-01,0.0
2008-11-01,0.0
2008-12-01,0.0
2009-01-01,0.0
2009-02-01,0.0
2009-03-01,0.0
2009-04-01,0.0
2009-05-01,0.0
2009-06-01,0.0397143357073231
2009-07-01,0.0128110760346203
2009-08-01,0.038433228103861
2009-09-01,0.0
2009-10-01,0.0
2009-11-01,0.0
2009-12-01,0.0
2010-01-01,0.0
2010-02-01,0.0
2010-03-01,0.0
2010-04-01,0.0
2010-05-01,0.0256221520692407
2010-06-01,0.0396862293126257
2010-07-01,0.0128110760346203
2010-08-01,0.0
2010-09-01,0.013238111902441
2010-10-01,0.0
2010-11-01,0.0132100055077437
2010-12-01,0.0
2011-01-01,0.0
2011-02-01,0.0
2011-03-01,0.0
2011-04-01,0.0
2011-05-01,0.0
2011-06-01,0.2471063662027465
2011-07-01,0.0256221520692407
2011-08-01,0.0128110760346203
2011-09-01,0.0
2011-10-01,0.0
2011-11-01,0.0
2011-12-01,0.0
2012-01-01,0.0
2012-02-01,0.0
2012-03-01,0.0
2012-04-01,0.013238111902441
2012-05-01,0.0
2012-06-01,0.013238111902441
2012-07-01,0.0
2012-08-01,0.0384060283670572
2012-09-01,0.0
2012-10-01,0.0128110760346203
2012-11-01,0.0
2012-12-01,0.0
2013-01-01,0.0
2013-02-01,0.0
2013-03-01,0.0
2013-04-01,0.0
2013-05-01,0.038433228103861
2013-06-01,0.013238111902441
2013-07-01,0.0
2013-08-01,0.0127566765610126
2013-09-01,0.0
2013-10-01,0.0
2013-11-01,0.0
2013-12-01,0.0
2014-01-01,0.0
2014-02-01,0.0
2014-03-01,0.0
2014-04-01,0.0
2014-05-01,0.0
2014-06-01,0.0529524476097641
2014-07-01,0.0
2014-08-01,0.0
2014-09-01,0.013238111902441
2014-10-01,0.0
2014-11-01,0.0
2014-12-01,0.0
2015-01-01,0.0
2015-02-01,0.0
2015-03-01,0.0
2015-04-01,0.0
2015-05-01,0.0
2015-06-01,0.0
2015-07-01,0.0256221520692407
2015-08-01,0.2355497207214699
2015-09-01,0.013238111902441
2015-10-01,0.0256221520692407
2015-11-01,0.0
2015-12-01,0.0
2016-01-01,0.0
2016-02-01,0.0
2016-03-01,0.0
2016-04-01,0.0240871802556092
2016-05-01,0.0209165976021721
2016-06-01,0.0397424421020204
2016-07-01,0.038433228103861
2016-08-01,0.0
2016-09-01,0.0
2016-10-01,0.0128110760346203
2016-11-01,0.0
2016-12-01,0.0
2017-01-01,0.0
2017-02-01,0.0
2017-03-01,0.0
2017-04-01,0.0
